Code,File Code,Barcode,Storage,Legal entity,Team,Team type,City,Description,Last return day,Location,Status,Create date,Updated at
000000003287,SHA0000211709,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-15/23 ,,,IN,,2018/6/14 17:15
000000003288,SHA0000211710,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-16/23 ,,,IN,,2018/6/14 17:15
000000003289,SHA0000211711,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-17/23 ,,,IN,,2018/6/14 17:15
000000003290,SHA0000211712,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-18/23 ,,,IN,,2018/6/14 17:15
000000003291,SHA0000211713,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-19/23 ,,,IN,,2018/6/14 17:15
000000003292,SHA0000211714,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-20/23 ,,,IN,,2018/6/14 17:15
000000003293,SHA0000211715,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-21/23 ,,,IN,,2018/6/14 17:15
000000003294,SHA0000211716,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-22/23 ,,,IN,,2018/6/14 17:15
000000003295,SHA0000211717,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-23/23 ,,,IN,,2018/6/14 17:15
000000003296,SHA0000211718,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-12~12-1/15 ,,,IN,,2018/6/14 17:15
000000003297,SHA0000211719,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-12~12-2/15 ,,,IN,,2018/6/14 17:15
000000003298,SHA0000211720,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-12~12-3/15 ,,,IN,,2018/6/14 17:15
000000003299,SHA0000211721,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-12~12-4/15 ,,,IN,,2018/6/14 17:15
000000003300,SHA0000211722,SH1813080,B005006,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-12~12-5/15 ,,,IN,,2018/6/14 17:15
000000003301,SHA0000211723,SH1813080,B005006,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-12~12-6/15 ,,,IN,,2018/6/14 17:15
000000003302,SHA0000211724,SH1813080,B005006,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-12~12-7/15 ,,,IN,,2018/6/14 17:15
000000003303,SHA0000211725,SH1813080,B005006,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-12~12-8/15 ,,,IN,,2018/6/14 17:15
000000003304,SHA0000211726,SH1813080,B005006,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-12~12-9/15 ,,,IN,,2018/6/14 17:15
000000003305,SHA0000211727,SH1813080,B005006,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-12~12-10/15 ,,,IN,,2018/6/14 17:15
000000003306,SHA0000211947,SH1813090,B005006,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-12~12-11/15 ,,,IN,,2018/6/14 17:15
000000003307,SHA0000211948,SH1813090,B005006,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-12~12-12/15 ,,,IN,,2018/6/14 17:15
000000003308,SHA0000211949,SH1813090,B005006,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-12~12-13/15 ,,,IN,,2018/6/14 17:15
000000003309,SHA0000211950,SH1813090,B005006,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-12~12-14/15 ,,,IN,,2018/6/14 17:15
000000003310,SHA0000211951,SH1813090,B005006,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-12~12-15/15 ,,,IN,,2018/6/14 17:15
000000003311,SHA0000211870,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-1/28 ,,,IN,,2018/6/14 17:15
000000003312,SHA0000211871,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-2/28 ,,,IN,,2018/6/14 17:15
000000003313,SHA0000211872,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-3/28 ,,,IN,,2018/6/14 17:15
000000003314,SHA0000211873,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-4/28 ,,,IN,,2018/6/14 17:15
000000003315,SHA0000211874,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-5/28 ,,,IN,,2018/6/14 17:15
000000003316,SHA0000211875,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-6/28 ,,,IN,,2018/6/14 17:15
000000003317,SHA0000211876,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-7/28 ,,,IN,,2018/6/14 17:15
000000003318,SHA0000211877,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-8/28 ,,,IN,,2018/6/14 17:15
000000003319,SHA0000211878,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-9/28 ,,,IN,,2018/6/14 17:15
000000003320,SHA0000211879,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-10/28 ,,,IN,,2018/6/14 17:15
000000003321,SHA0000211880,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-11/28 ,,,IN,,2018/6/14 17:15
000000003322,SHA0000211881,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-12/28 ,,,IN,,2018/6/14 17:15
000000003323,SHA0000211882,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-13/28 ,,,IN,,2018/6/14 17:15
000000003324,SHA0000211883,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-14/28 ,,,IN,,2018/6/14 17:15
000000003325,SHA0000211884,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-15/28 ,,,IN,,2018/6/14 17:15
000000003326,SHA0000211885,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-16/28 ,,,IN,,2018/6/14 17:15
000000003327,SHA0000211886,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-17/28 ,,,IN,,2018/6/14 17:15
000000003328,SHA0000211887,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-18/28 ,,,IN,,2018/6/14 17:15
000000003329,SHA0000211888,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-19/28 ,,,IN,,2018/6/14 17:15
000000003330,SHA0000211889,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-20/28 ,,,IN,,2018/6/14 17:15
000000003331,SHA0000211890,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-21/28 ,,,IN,,2018/6/14 17:15
000000003332,SHA0000211891,SH1813087,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-22/28 ,,,IN,,2018/6/14 17:15
000000003333,SHA0000211892,SH1813087,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-23/28 ,,,IN,,2018/6/14 17:15
000000003334,SHA0000211893,SH1813087,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-24/28 ,,,IN,,2018/6/14 17:15
000000003335,SHA0000211894,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-25/28 ,,,IN,,2018/6/14 17:15
000000003336,SHA0000211895,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-26/28 ,,,IN,,2018/6/14 17:15
000000003337,SHA0000211896,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-27/28 ,,,IN,,2018/6/14 17:15
000000003338,SHA0000211897,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-10~10-28/28 ,,,IN,,2018/6/14 17:15
000000003339,SHA0000211898,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-1/25 ,,,IN,,2018/6/14 17:15
000000003340,SHA0000211899,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-2/25 ,,,IN,,2018/6/14 17:15
000000003341,SHA0000211900,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-3/25 ,,,IN,,2018/6/14 17:15
000000003342,SHA0000211901,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-4/25 ,,,IN,,2018/6/14 17:15
000000003343,SHA0000211902,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-5/25 ,,,IN,,2018/6/14 17:15
000000003344,SHA0000211903,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-6/25 ,,,IN,,2018/6/14 17:15
000000003345,SHA0000211904,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-7/25 ,,,IN,,2018/6/14 17:15
000000003346,SHA0000211905,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-8/25 ,,,IN,,2018/6/14 17:15
000000003347,SHA0000211906,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-9/25 ,,,IN,,2018/6/14 17:15
000000003348,SHA0000211907,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-10/25 ,,,IN,,2018/6/14 17:15
000000003349,SHA0000211908,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-11/25 ,,,IN,,2018/6/14 17:15
000000003350,SHA0000211909,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-12/25 ,,,IN,,2018/6/14 17:15
000000003351,SHA0000211910,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-13/25 ,,,IN,,2018/6/14 17:15
000000003352,SHA0000211911,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-14/25 ,,,IN,,2018/6/14 17:15
000000003353,SHA0000211912,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-15/25 ,,,IN,,2018/6/14 17:15
000000003354,SHA0000211913,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-16/25 ,,,IN,,2018/6/14 17:15
000000003355,SHA0000211914,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-17/25 ,,,IN,,2018/6/14 17:15
000000003356,SHA0000211915,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-18/25 ,,,IN,,2018/6/14 17:15
000000003357,SHA0000211916,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-19/25 ,,,IN,,2018/6/14 17:15
000000003358,SHA0000211917,SH1813088,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-20/25 ,,,IN,,2018/6/14 17:15
000000003359,SHA0000211918,SH1813089,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-21/25 ,,,IN,,2018/6/14 17:15
000000003360,SHA0000211919,SH1813089,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-22/25 ,,,IN,,2018/6/14 17:15
000000003361,SHA0000211920,SH1813089,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-23/25 ,,,IN,,2018/6/14 17:15
000000003362,SHA0000211921,SH1813089,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-24/25 ,,,IN,,2018/6/14 17:15
000000003363,SHA0000211922,SH1813089,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-11~11-25/25 ,,,IN,,2018/6/14 17:15
000000003364,SHA0000211923,SH1813089,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-12~12-1/16 ,,,IN,,2018/6/14 17:15
000000003365,SHA0000211924,SH1813089,B003006,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-12~12-2/16 ,,,IN,,2018/6/14 17:15
000000003366,SHA0000211925,SH1813089,B003007,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-12~12-3/16 ,,,IN,,2018/6/14 17:15
000000003367,SHA0000211926,SH1813089,B003007,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-12~12-4/16 ,,,IN,,2018/6/14 17:15
000000003368,SHA0000211927,SH1813089,B003007,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-12~12-5/16 ,,,IN,,2018/6/14 17:15
000000003369,SHA0000211928,SH1813089,B003007,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-12~12-6/16 ,,,IN,,2018/6/14 17:15
000000003370,SHA0000211929,SH1813089,B003007,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-12~12-7/16 ,,,IN,,2018/6/14 17:15
000000003371,SHA0000211930,SH1813089,B003007,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-12~12-8/16 ,,,IN,,2018/6/14 17:15
000000003372,SHA0000211931,SH1813089,B003007,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-12~12-9/16 ,,,IN,,2018/6/14 17:15
000000003373,SHA0000211932,SH1813089,B003007,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-12~12-10/16 ,,,IN,,2018/6/14 17:15
000000003374,SHA0000211933,SH1813089,B003007,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-12~12-11/16 ,,,IN,,2018/6/14 17:15
000000003375,SHA0000211934,SH1813089,B003007,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-12~12-12/16 ,,,IN,,2018/6/14 17:15
000000003376,SHA0000211935,SH1813089,B003007,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-12~12-13/16 ,,,IN,,2018/6/14 17:15
000000003377,SHA0000211936,SH1813089,B003007,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-12~12-14/16 ,,,IN,,2018/6/14 17:15
000000003378,SHA0000211937,SH1813089,B003007,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-12~12-15/16 ,,,IN,,2018/6/14 17:15
000000003379,SHA0000211938,SH1813089,B003007,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-12~12-16/16 ,,,IN,,2018/6/14 17:15
000000003663,SHA0000211466,SH1813066,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-10~10-1/10 ,,,IN,,2018/6/14 17:38
000000003664,SHA0000211467,SH1813066,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-10~10-2/10 ,,,IN,,2018/6/14 17:38
000000003665,SHA0000211468,SH1813066,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-10~10-3/10 ,,,IN,,2018/6/14 17:38
000000003666,SHA0000211469,SH1813066,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-10~10-4/10 ,,,IN,,2018/6/14 17:38
000000003667,SHA0000211470,SH1813066,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-10~10-5/10 ,,,IN,,2018/6/14 17:38
000000003668,SHA0000211471,SH1813066,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-10~10-6/10 ,,,IN,,2018/6/14 17:38
000000003669,SHA0000211472,SH1813067,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-10~10-7/10 ,,,IN,,2018/6/14 17:38
000000003670,SHA0000211473,SH1813067,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-10~10-8/10 ,,,IN,,2018/6/14 17:38
000000003671,SHA0000211474,SH1813067,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-10~10-9/10 ,,,IN,,2018/6/14 17:38
000000003672,SHA0000211475,SH1813067,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-10~10-10/10 ,,,IN,,2018/6/14 17:38
000000003673,SHA0000211476,SH1813067,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-11~11-1/14 ,,,IN,,2018/6/14 17:38
000000003674,SHA0000211477,SH1813067,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-11~11-2/14 ,,,IN,,2018/6/14 17:38
000000003675,SHA0000211478,SH1813067,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-11~11-3/14 ,,,IN,,2018/6/14 17:38
000000003676,SHA0000211479,SH1813067,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-11~11-4/14 ,,,IN,,2018/6/14 17:38
000000003677,SHA0000211480,SH1813068,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-11~11-5/14 ,,,IN,,2018/6/14 17:38
000000003678,SHA0000211481,SH1813068,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-11~11-6/14 ,,,IN,,2018/6/14 17:38
000000003679,SHA0000211482,SH1813068,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-11~11-7/14 ,,,IN,,2018/6/14 17:38
000000003680,SHA0000211483,SH1813068,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-11~11-8/14 ,,,IN,,2018/6/14 17:38
000000003681,SHA0000211484,SH1813068,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-11~11-9/14 ,,,IN,,2018/6/14 17:38
000000003682,SHA0000211485,SH1813068,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-11~11-10/14 ,,,IN,,2018/6/14 17:38
000000003683,SHA0000211486,SH1813068,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-11~11-11/14 ,,,IN,,2018/6/14 17:38
000000003684,SHA0000211487,SH1813068,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-11~11-12/14 ,,,IN,,2018/6/14 17:38
000000003685,SHA0000211488,SH1813068,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-11~11-13/14 ,,,IN,,2018/6/14 17:38
000000003686,SHA0000211489,SH1813069,B002002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-11~11-14/14 ,,,IN,,2018/6/14 17:38
000000003687,SHA0000211490,SH1813069,B002002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-12~12-1/11 ,,,IN,,2018/6/14 17:38
000000003688,SHA0000211491,SH1813069,B002002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-12~12-2/11 ,,,IN,,2018/6/14 17:38
000000003689,SHA0000211492,SH1813069,B002002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-12~12-3/11 ,,,IN,,2018/6/14 17:38
000000003690,SHA0000211493,SH1813069,B002002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-12~12-4/11 ,,,IN,,2018/6/14 17:38
000000003691,SHA0000211494,SH1813069,B002002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-12~12-5/11 ,,,IN,,2018/6/14 17:38
000000003692,SHA0000211495,SH1813069,B002002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-12~12-6/11 ,,,IN,,2018/6/14 17:38
000000003693,SHA0000211496,SH1813069,B002002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-12~12-7/11 ,,,IN,,2018/6/14 17:38
000000003694,SHA0000211497,SH1813070,B002002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-12~12-8/11 ,,,IN,,2018/6/14 17:38
000000003695,SHA0000211498,SH1813070,B002002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-12~12-9/11 ,,,IN,,2018/6/14 17:38
000000003696,SHA0000211499,SH1813070,B002002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-12~12-10/11 ,,,IN,,2018/6/14 17:38
000000003697,SHA0000211500,SH1813070,B002002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2017-12~12-11/11 ,,,IN,,2018/6/14 17:38
000000001853,SHA0000211274,SH1813036,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-9/19 ,,,IN,,2018/5/22 17:40
000000001854,SHA0000211275,SH1813036,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-10/19 ,,,IN,,2018/5/22 17:40
000000001855,SHA0000211276,SH1813036,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-11/19 ,,,IN,,2018/5/22 17:40
000000001856,SHA0000211277,SH1813036,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-12/19 ,,,IN,,2018/5/22 17:40
000000001857,SHA0000211278,SH1813037,A004005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-13/19 ,,,IN,,2018/5/22 17:40
000000001858,SHA0000211279,SH1813037,A004005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-14/19 ,,,IN,,2018/5/22 17:40
000000001859,SHA0000211280,SH1813037,A004005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-15/19 ,,,IN,,2018/5/22 17:40
000000001860,SHA0000211281,SH1813037,A004005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-16/19 ,,,IN,,2018/5/22 17:40
000000001861,SHA0000211282,SH1813037,A004005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-17/19 ,,,IN,,2018/5/22 17:40
000000001862,SHA0000211283,SH1813037,A004005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-18/19 ,,,IN,,2018/5/22 17:40
000000001863,SHA0000211284,SH1813037,A004005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-19/19 ,,,IN,,2018/5/22 17:40
