Id,Code,Storage,Legal entity,Team,Team type,City,Description,Last return time,Status
1149,000000001149,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-10-2/2,,
1150,000000001150,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-11-1/2,,
1151,000000001151,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-11-2/2,,
1152,000000001152,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-12-1/2,,
1153,000000001153,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-12-2/2,,
1154,000000001154,S003001,90389-E-COM,Accounting-AP,APG,SH ,2017-01-1/2,,
1155,000000001155,S003001,90389-E-COM,Accounting-AP,APG,SH ,2017-01-2/2,,
1156,000000001156,S003001,90389-E-COM,Accounting-AP,APG,SH ,2017-02-1/2,,
1157,000000001157,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-02-2/2,,
1158,000000001158,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-03-1/2,,
1159,000000001159,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-03-2/2,,
1160,000000001160,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-04-1/2,,
1161,000000001161,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-04-2/2,,
1162,000000001162,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-05-1/2,,
1163,000000001163,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-05-2/2,,
1164,000000001164,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-06-1/2,,
1165,000000001165,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-06-2/2,,
1166,000000001166,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-07-1/2,,
1167,000000001167,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-07-2/2,,
1168,000000001168,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-08-1/2,,
1169,000000001169,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-08-2/2,,
1170,000000001170,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-09-1/3,,
1171,000000001171,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-09-2/3,,
1172,000000001172,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-09-3/3,,
1173,000000001173,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-10-1/2,,
1174,000000001174,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-10-2/2,,
1175,000000001175,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-11-1/2,,
1176,000000001176,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-11-2/2,,
1177,000000001177,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-12-1/3,,
1178,000000001178,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-12-2/3,,
1179,000000001179,S003002,90389-E-COM,Accounting-AP,APG,SH ,2017-12-3/3,,
1180,000000001180,S003003,90312-STR SH,Accounting-AP,APG,SH ,2017-01-1/3,,
1181,000000001181,S003003,90312-STR SH,Accounting-AP,APG,SH ,2017-01-2/3,,
1182,000000001182,S003003,90312-STR SH,Accounting-AP,APG,SH ,2017-01-3/3,,
1183,000000001183,S003003,90312-STR SH,Accounting-AP,APG,SH ,2017-02-1/3,,
1184,000000001184,S003003,90312-STR SH,Accounting-AP,APG,SH ,2017-02-2/3,,
1185,000000001185,S003003,90312-STR SH,Accounting-AP,APG,SH ,2017-02-3/3,,
1186,000000001186,S003003,90312-STR SH,Accounting-AP,APG,SH ,2017-03-1/3,,
1187,000000001187,S003003,90312-STR SH,Accounting-AP,APG,SH ,2017-03-2/3,,
1188,000000001188,S003003,90312-STR SH,Accounting-AP,APG,SH ,2017-03-3/3,,
1189,000000001189,S003003,90312-STR SH,Accounting-AP,APG,SH ,2017-04-1/2,,
1190,000000001190,S003003,90312-STR SH,Accounting-AP,APG,SH ,2017-04-2/2,,
1191,000000001191,S003003,90312-STR SH,Accounting-AP,APG,SH ,2017-05-1/3,,
1192,000000001192,S003003,90312-STR SH,Accounting-AP,APG,SH ,2017-05-2/3,,
1193,000000001193,S003003,90312-STR SH,Accounting-AP,APG,SH ,2017-05-3/3,,
1194,000000001194,S003003,90312-STR SH,Accounting-AP,APG,SH ,2017-06-1/2,,
1195,000000001195,S003003,90312-STR SH,Accounting-AP,APG,SH ,2017-06-2/2,,
1196,000000001196,S003004,90312-STR SH,Accounting-AP,APG,SH ,2017-07-1/3,,
1197,000000001197,S003004,90312-STR SH,Accounting-AP,APG,SH ,2017-07-2/3,,
1198,000000001198,S003004,90312-STR SH,Accounting-AP,APG,SH ,2017-07-3/3,,
1199,000000001199,S003004,90312-STR SH,Accounting-AP,APG,SH ,2017-08-1/2,,
1200,000000001200,S003004,90312-STR SH,Accounting-AP,APG,SH ,2017-08-2/2,,
1201,000000001201,S003004,90312-STR SH,Accounting-AP,APG,SH ,2017-09-1/2,,
1202,000000001202,S003004,90312-STR SH,Accounting-AP,APG,SH ,2017-09-2/2,,
1203,000000001203,S003004,90312-STR SH,Accounting-AP,APG,SH ,2017-10-1/2,,
1204,000000001204,S003004,90312-STR SH,Accounting-AP,APG,SH ,2017-10-2/2,,
1205,000000001205,S003004,90312-STR SH,Accounting-AP,APG,SH ,2017-11-1/3,,
1206,000000001206,S003004,90312-STR SH,Accounting-AP,APG,SH ,2017-11-2/3,,
1207,000000001207,S003004,90312-STR SH,Accounting-AP,APG,SH ,2017-11-3/3,,
1208,000000001208,S003004,90312-STR SH,Accounting-AP,APG,SH ,2017-12-1/3,,
1209,000000001209,S003004,90312-STR SH,Accounting-AP,APG,SH ,2017-12-2/3,,
1210,000000001210,S003004,90312-STR SH,Accounting-AP,APG,SH ,2017-12-3/3,,
1211,000000001211,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-01-1/4,,
1212,000000001212,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-01-2/4,,
1213,000000001213,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-01-3/4,,
1214,000000001214,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-01-4/4,,
1215,000000001215,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-02-1/3,,
1216,000000001216,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-02-2/3,,
1217,000000001217,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-02-3/3,,
1218,000000001218,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-03-1/3,,
1219,000000001219,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-03-2/3,,
1220,000000001220,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-03-3/3,,
1221,000000001221,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-04-1/3,,
1222,000000001222,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-04-2/3,,
1223,000000001223,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-04-3/3,,
1224,000000001224,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-05-1/4,,
1225,000000001225,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-05-2/4,,
1226,000000001226,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-05-3/4,,
1227,000000001227,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-05-4/4,,
1228,000000001228,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-06-1/2,,
1229,000000001229,S004001,90304-MD SH,Accounting-AP,APG,SH ,2017-06-2/2,,
1230,000000001230,S004002,90304-MD SH,Accounting-AP,APG,SH ,2017-07-1/4,,
1231,000000001231,S004002,90304-MD SH,Accounting-AP,APG,SH ,2017-07-2/4,,
1232,000000001232,S004002,90304-MD SH,Accounting-AP,APG,SH ,2017-07-3/4,,
1233,000000001233,S004002,90304-MD SH,Accounting-AP,APG,SH ,2017-07-4/4,,
1234,000000001234,S004002,90304-MD SH,Accounting-AP,APG,SH ,2017-08-1/3,,
1235,000000001235,S004002,90304-MD SH,Accounting-AP,APG,SH ,2017-08-2/3,,
1236,000000001236,S004002,90304-MD SH,Accounting-AP,APG,SH ,2017-08-3/3,,
1237,000000001237,S004002,90304-MD SH,Accounting-AP,APG,SH ,2017-09-1/3,,
1238,000000001238,S004002,90304-MD SH,Accounting-AP,APG,SH ,2017-09-2/3,,
1239,000000001239,S004002,90304-MD SH,Accounting-AP,APG,SH ,2017-09-3/3,,
1240,000000001240,S004002,90304-MD SH,Accounting-AP,APG,SH ,2017-10-1/3,,
1241,000000001241,S004002,90304-MD SH,Accounting-AP,APG,SH ,2017-10-2/3,,
1242,000000001242,S004002,90304-MD SH,Accounting-AP,APG,SH ,2017-10-3/3,,
1243,000000001243,S004002,90304-MD SH,Accounting-AP,APG,SH ,2017-11-1/3,,
1244,000000001244,S004002,90304-MD SH,Accounting-AP,APG,SH ,2017-11-2/3,,
1245,000000001245,S004002,90304-MD SH,Accounting-AP,APG,SH ,2017-11-3/3,,
1246,000000001246,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-01-1/5,,
1247,000000001247,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-01-2/5,,
1248,000000001248,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-01-3/5,,
1249,000000001249,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-01-4/5,,
1250,000000001250,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-01-5/5,,
1251,000000001251,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-05-1/3,,
1252,000000001252,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-05-2/3,,
1253,000000001253,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-05-3/3,,
1254,000000001254,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-06-1/4,,
1255,000000001255,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-06-2/4,,
1256,000000001256,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-06-3/4,,
1257,000000001257,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-06-4/4,,
1258,000000001258,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-07-1/3,,
1259,000000001259,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-07-2/3,,
1260,000000001260,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-07-3/3,,
1261,000000001261,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-08-1/4,,
1262,000000001262,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-08-2/4,,
1263,000000001263,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-08-3/4,,
1264,000000001264,S004003,90304-MD SH,Accounting-AP,APG,SH ,2016-08-4/4,,
1265,000000001265,S004004,90304-MD SH,Accounting-AP,APG,SH ,2016-09-1/3,,
1266,000000001266,S004004,90304-MD SH,Accounting-AP,APG,SH ,2016-09-2/3,,
1267,000000001267,S004004,90304-MD SH,Accounting-AP,APG,SH ,2016-09-3/3,,
1268,000000001268,S004004,90304-MD SH,Accounting-AP,APG,SH ,2016-10-1/3,,
1269,000000001269,S004004,90304-MD SH,Accounting-AP,APG,SH ,2016-10-2/3,,
1270,000000001270,S004004,90304-MD SH,Accounting-AP,APG,SH ,2016-10-3/3,,
1271,000000001271,S004004,90304-MD SH,Accounting-AP,APG,SH ,2016-11-1/4,,
1272,000000001272,S004004,90304-MD SH,Accounting-AP,APG,SH ,2016-11-2/4,,
1273,000000001273,S004004,90304-MD SH,Accounting-AP,APG,SH ,2016-11-3/4,,
1274,000000001274,S004004,90304-MD SH,Accounting-AP,APG,SH ,2016-11-4/4,,
1275,000000001275,S004004,90304-MD SH,Accounting-AP,APG,SH ,2016-12-1/4,,
1276,000000001276,S004004,90304-MD SH,Accounting-AP,APG,SH ,2016-12-2/4,,
1277,000000001277,S004004,90304-MD SH,Accounting-AP,APG,SH ,2016-12-3/4,,
1278,000000001278,S004004,90304-MD SH,Accounting-AP,APG,SH ,2016-12-4/4,,
