Id,Code,Storage,Legal entity,Team,Team type,City,Description,Last return day,Status
5628,1640,G005005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shenyang Joy City Ouya Palace66 ZhongXin,,IN
5629,1641,G005005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Taiyu FWMall Maoye,,IN
5630,1642,G005005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Tianjin JoyCity,,IN
5631,1643,G005005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Tianjin Jinyuanbao Milenio Wante Tee Mall,,IN
5632,1644,G005005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Weifang Dayong,,IN
5633,1645,G005005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Weihai Wantong,,IN
5634,1646,G005005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Urumqi Taimei,,IN
5635,1647,G006003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Beijing 21,,IN
5636,1648,G006003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Beijing 31,,IN
5637,1649,G006003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Beijing 41,,IN
5638,1650,G006003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Beijing 51,,IN
5639,1651,G006003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Mianyang Wanda,,IN
5640,1652,G006003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Beijing Hopson One InterIkea JoyCity,,IN
5641,1653,G006003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Beijing Paradise Walk Solana we-lifePlaza,,IN
5642,1654,G006003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Beijing ThePlace U-Town Aeon Indigo R&F,,IN
5643,1655,G006004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-2/2 Shanghai 111,,IN
5644,1656,G006004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Hangzhou Sino Ocean,,IN
